M_NB,SourceName,TIMESTAMP,M_IDENTITY,M_ACC_CUR,M_BONDCLNPR0,M_BONDCLNPR1,M_BONDCLNPR2,M_CHK_DATE0,M_CHK_DATE1,M_CHK_DATE2,M_C_CUR_PL,M_C_PL_DT,M_DIRECTION1,M_DIRECTION2,M_INSTRUMENT,M_IPAYCLEAN,M_MP_R0,M_MP_R1,M_MP_R2,M_MP_RF0,M_MP_RF1,M_MP_RF2,M_MP_SPOT0,M_MP_SPOT1,M_MP_SPOT2,M_MP_SWAP0,M_MP_SWAP1,M_MP_SWAP2,M_MP_TLOSS,M_MP_UDDRP10,M_MP_UDDRP11,M_MP_UDDRP12,M_MP_UDDRP20,M_MP_UDDRP21,M_MP_UDDRP22,M_MP_UDEXR0,M_MP_UDEXR1,M_MP_UDEXR2,M_MP_UPRC0,M_MP_UPRC1,M_MP_UPRC2,M_MP_UPRCIS0,M_MP_UPRCIS1,M_MP_UPRCIS2,M_MP_USEXR0,M_MP_USEXR1,M_MP_USEXR2,M_MP_VOL0,M_MP_VOL1,M_MP_VOL2,M_MX_REF_JOB,,M_PLCPNACC0,M_PLCPNACC1,M_PLCPNACC2,M_PLIRDACC10,M_PLIRDACC11,M_PLIRDACC12,M_PLIRDACC20,M_PLIRDACC21,M_PLIRDACC22,M_PLIRDACS10,M_PLIRDACS11,M_PLIRDACS12,M_PLIRDACS20,M_PLIRDACS21,M_PLIRDACS22,M_PLIRDCUR1,M_PLIRDCUR2,M_PLIRDFCS10,M_PLIRDFCS11,M_PLIRDFCS12,M_PLIRDFCS20,M_PLIRDFCS21,M_PLIRDFCS22,M_PL_ACC0,M_PL_ACC1,M_PL_ACC2,M_PL_ACCMV0,M_PL_ACCMV1,M_PL_ACCMV2,M_PL_ALL0,M_PL_ALL1,M_PL_ALL2,M_PL_ASS0,M_PL_ASS1,M_PL_ASS2,M_PL_CG0,M_PL_CG1,M_PL_CG2,M_PL_CGR0,M_PL_CGR1,M_PL_CGR2,M_PL_CGRA0,M_PL_CGRA1,M_PL_CGRA2,M_PL_CGU0,M_PL_CGU1,M_PL_CGU2,M_PL_CGUA0,M_PL_CGUA1,M_PL_CGUA2,M_PL_CR0,M_PL_CR1,M_PL_CR2,M_PL_CRRA0,M_PL_CRRA1,M_PL_CRRA2,M_PL_CRUA0,M_PL_CRUA1,M_PL_CRUA2,M_PL_CS0,M_PL_CS1,M_PL_CS2,M_PL_CSFCP0,M_PL_CSFCP1,M_PL_CSFCP2,M_PL_CSFI0,M_PL_CSFI1,M_PL_CSFI2,M_PL_CSFR0,M_PL_CSFR1,M_PL_CSFR2,M_PL_CSFRV0,M_PL_CSFRV1,M_PL_CSFRV2,M_PL_CSNF0,M_PL_CSNF1,M_PL_CSNF2,M_PL_CSNFCP0,M_PL_CSNFCP1,M_PL_CSNFCP2,M_PL_CSNFR0,M_PL_CSNFR1,M_PL_CSNFR2,M_PL_CSNFRV0,M_PL_CSNFRV1,M_PL_CSNFRV2,M_PL_CSRV0,M_PL_CSRV1,M_PL_CSRV2,M_PL_CUR,M_PL_FE0,M_PL_FE1,M_PL_FE2,M_PL_FEFI0,M_PL_FEFI1,M_PL_FEFI2,M_PL_FMV0,M_PL_FMV1,M_PL_FMV2,M_PL_FMVCL0,M_PL_FMVCL1,M_PL_FMVCL2,M_PL_FPFCP0,M_PL_FPFCP1,M_PL_FPFCP2,M_PL_FPFRV0,M_PL_FPFRV1,M_PL_FPFRV2,M_PL_FPNFCP0,M_PL_FPNFCP1,M_PL_FPNFCP2,M_PL_FPNFRV0,M_PL_FPNFRV1,M_PL_FPNFRV2,M_PL_FTFI0,M_PL_FTFI1,M_PL_FTFI2,M_PL_GEPL0,M_PL_GEPL1,M_PL_GEPL2,M_PL_MVFCP0,M_PL_MVFCP1,M_PL_MVFCP2,M_PL_MVFRV0,M_PL_MVFRV1,M_PL_MVFRV2,M_PL_MVNFCP0,M_PL_MVNFCP1,M_PL_MVNFCP2,M_PL_MVNFRV0,M_PL_MVNFRV1,M_PL_MVNFRV2,M_PL_NEPL0,M_PL_NEPL1,M_PL_NEPL2,M_PL_NFMV0,M_PL_NFMV1,M_PL_NFMV2,M_PL_NFMVCL0,M_PL_NFMVCL1,M_PL_NFMVCL2,M_PL_NPV0,M_PL_NPV1,M_PL_NPV2,M_PL_PMF0,M_PL_PMF1,M_PL_PMF2,M_PL_PVC0,M_PL_PVC1,M_PL_PVC2,M_PL_PVR0,M_PL_PVR1,M_PL_PVR2,M_PL_RV0,M_PL_RV1,M_PL_RV2,M_PL_RVR0,M_PL_RVR1,M_PL_RVR2,M_PL_RVRA0,M_PL_RVRA1,M_PL_RVRA2,M_PL_RVU0,M_PL_RVU1,M_PL_RVU2,M_PL_RVUA0,M_PL_RVUA1,M_PL_RVUA2,M_QTY_INDEX,M_REF_DATA,M_SC0_IR1_PL,M_SC0_IR2_PL,M_SC0_PL_AC,M_SC0_PL_UC,M_SC1_IR1_PL,M_SC1_IR2_PL,M_SC1_PL_AC,M_SC1_PL_UC,M_SC2_IR1_PL,M_SC2_IR2_PL,M_SC2_PL_AC,M_SC2_PL_UC,M_SECDATA,M_SVRTEQLB1,M_SVRTEQLB2,M_SVRTEQVAL0,M_SVRTEQVAL1,M_SVRTEQVAL2,M_S_DELTA0,M_S_DELTA1,M_S_DELTA2,M_S_GAMMA0,M_S_GAMMA1,M_S_GAMMA2,M_S_RHO0,M_S_RHO1,M_S_RHO2,M_S_RHOF0,M_S_RHOF1,M_S_RHOF2,M_S_THETA0
7949740,MX.3,0,5869,THB,0,0,0,0,0,1,THB,USD       ,-1,-1,USD/THB             ,0,0,0,1.3937,0,0,0.3647,0,0,33.31,0,0,14.2751,0,0,0,0,0,0,0,0,0,0,0,0,3.16E-06,0,0,0,0,0,0,0,0,4.3018,341233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,   ,0,0,97556.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97553.33,0,0,0,0,0,0,0,0,97553.33026,0,0,97553.33026,0,0,97553.33,0,0,0,0,0,97553.33,0,0,97556.49,0,0,97556.48886,0,0,0,0,0,0,0,0,0,0,0,97556.48886,0,0,97556.48886,0,0,0,0,0,0,0,0,0,THB,0,0,0,0,0,0,0,0,-3.158352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249,0,0,97553.33,0,0,-3.158352,0,0,0,0,0,-3.158601,0,0,0,0,0,97553.33,0,0,-3.158601,0,0,0,0,0,-3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,0,0,0,15.51739,0,0,-24.422096,0,0,2.17991,0,0,-2.16649,0
8023734,MxG2K,0,981738,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.028853222,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,-5212849.32,0,0,4260467.74,0,0,-5212849.32,0,0,4260467.74,THB,THB,0,0,0,0,0,0,0,0,-952381.58,0,0,-952381.58,0,0,0,0,0,0,0,0,-4394257.56,0,0,0,0,0,0,0,0,-4394257.563,0,0,-4394257.563,0,0,-4394257.56,0,0,0,0,0,-4394257.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,0,0,-50905.806,0,0,0,0,0,-4393911.062,0,0,-4393911.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.501001,0,0,-4393911.06,0,0,-4393911.062,0,0,0,0,0,-4394257.563,0,0,0,0,0,-4444816.87,0,0,-4394257.563,0,0,-4394257.563,0,0,-4393564.56,0,0,0,0,0,346.5,0,0,952381.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,THB THBFIX 6M S,1Y             ,0,0,-4748.96,0,0,100,0,0,0,0,0,0,0,0,0,0
8023734,MX.3,0,5577,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.028853222,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,-5212849.32,0,0,4260467.74,0,0,-5212849.32,0,0,4260467.74,THB,THB,0,0,0,0,0,0,0,0,-952381.58,0,0,-952381.58,0,0,0,0,0,0,0,0,-4394257.56,0,0,0,0,0,0,0,0,-4394257.563,0,0,-4394257.563,0,0,-4394257.56,0,0,0,0,0,-4394257.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,0,0,-50905.806,0,0,0,0,0,-4393911.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.501001,0,0,-4393911.06,0,0,-4393911.062,0,0,0,0,0,-4394257.563,0,0,0,0,0,-4444816.87,0,0,-4394257.563,0,0,0,0,0,-4393564.56,0,0,0,0,0,346.5,0,0,952381.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,-4748.96,0,0,100,0,0,0,0,0,0,0,0,0,0
8026093,MxG2K,0,981929,THB,0,0,0,0,1,1,USD,          ,1,-1,USD LIBOR 3M A      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702479168,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,110604,0,0,-17552.05,0,0,110604,0,0,-17552.05,USD,USD,0,0,-20903.61,0,0,0,0,0,72148.34,0,0,93051.95,0,0,0,0,0,0,0,0,96800.92,0,0,0,0,0,0,0,0,96800.91525,0,0,96800.91525,0,0,75897.31,0,0,0,0,0,75897.31,0,0,-20903.61,0,0,0,0,0,0,0,0,0,0,0,-20903.61,0,0,-20903.61,0,0,0,0,0,0,0,0,-20903.61,0,0,-20903.61,USD,0,0,0,0,0,0,0,0,96799.96607,0,0,96799.96607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.94918,0,0,75896.36,0,0,96799.96607,0,0,0,0,0,96800.91525,0,0,0,0,0,75896.36,0,0,96800.91525,0,0,96800.91525,0,0,96799.02,0,0,0,0,0,-0.95,0,0,-93051.95,0,0,-20903.61,0,0,0,0,0,0,0,0,-20903.61,0,0,-20903.61,0,21579,1,1,1,1,1,1,32.8553225,32.8553225,1,1,33.3077,33.3077,0,USD LIBOR 3M A ,5Y             ,0,0,10.91,0,0,100,0,0,0,0,0,0,0,0,0,0
8026093,MX.3,0,5768,THB,0,0,0,0,0,1,USD,          ,1,-1,USD LIBOR 3M A      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702478931,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,110604,0,0,-17552.05,0,0,110604,0,0,-17552.05,USD,USD,0,0,-20903.61,0,0,0,0,0,72148.34,0,0,93051.95,0,0,0,0,0,0,0,0,96801.05,0,0,0,0,0,0,0,0,96801.04592,0,0,96801.04592,0,0,75897.44,0,0,0,0,0,75897.44,0,0,-20903.61,0,0,0,0,0,0,0,0,0,0,0,-20903.61,0,0,-20903.61,0,0,0,0,0,0,0,0,-20903.61,0,0,-20903.61,USD,0,0,0,0,0,0,0,0,96800.09673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.949181,0,0,75896.49,0,0,96800.09673,0,0,0,0,0,96801.04592,0,0,0,0,0,75896.49,0,0,96801.04592,0,0,0,0,0,96799.15,0,0,0,0,0,-0.95,0,0,-93051.95,0,0,-20903.61,0,0,0,0,0,0,0,0,-20903.61,0,0,-20903.61,0,24627,1,1,1,1,1,1,1,1,1,1,33.3077,33.3077,0,               ,5Y             ,0,0,10.91,0,0,100,0,0,0,0,0,0,0,0,0,0
7855010,MxG2K,0,981584,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9562,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,8237528.77,0,0,-8037034.3,0,0,8237528.77,0,0,-8037034.3,THB,THB,0,0,301152.55,0,0,0,0,0,501647.01,0,0,200494.47,0,0,0,0,0,0,0,0,393176.36,0,0,0,0,0,0,0,0,393176.3645,0,0,393176.3645,0,0,694328.91,0,0,0,0,0,694328.91,0,0,301152.55,0,0,0,0,0,0,0,0,0,0,0,301152.5479,0,0,301152.5479,0,0,0,0,0,0,0,0,301152.5479,0,0,301152.55,THB,0,0,-32116.249,0,0,0,0,0,393145.3613,0,0,393145.3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.00319,0,0,694297.91,0,0,393145.3613,0,0,0,0,0,393176.3645,0,0,0,0,0,662181.66,0,0,393176.3645,0,0,393176.3645,0,0,393114.36,0,0,0,0,0,-31,0,0,-200494.47,0,0,301152.55,0,0,0,0,0,0,0,0,301152.5479,0,0,301152.5479,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,THB THBFIX 6M S,1Y             ,0,0,0.2,0,0,100,0,0,0,0,0,0,0,0,0,0
7855010,MX.3,0,5423,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9562,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,8237528.77,0,0,-8037034.3,0,0,8237528.77,0,0,-8037034.3,THB,THB,0,0,301152.55,0,0,0,0,0,501647.01,0,0,200494.47,0,0,0,0,0,0,0,0,393176.36,0,0,0,0,0,0,0,0,393176.3645,0,0,393176.3645,0,0,694328.91,0,0,0,0,0,694328.91,0,0,301152.55,0,0,0,0,0,0,0,0,0,0,0,301152.5479,0,0,301152.5479,0,0,0,0,0,0,0,0,301152.5479,0,0,301152.55,THB,0,0,-32116.249,0,0,0,0,0,393145.3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.00319,0,0,694297.91,0,0,393145.3613,0,0,0,0,0,393176.3645,0,0,0,0,0,662181.66,0,0,393176.3645,0,0,0,0,0,393114.36,0,0,0,0,0,-31,0,0,-200494.47,0,0,301152.55,0,0,0,0,0,0,0,0,301152.5479,0,0,301152.5479,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,0.2,0,0,100,0,0,0,0,0,0,0,0,0,0
8002182,MxG2K,0,982001,THB,0,0,0,0,1,1,THB,USD       ,-1,-1,USD/THB             ,0,0,0,1.4217,0,0,0.4178,0,0,33.31,0,0,17.0867,0,0,0,0,0,0,0,0,0,0,0,0,1.76E-05,0,0,0,0,0,0,0,0,4.2897,333519,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   ,   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46228.35,0,0,0,0,0,0,0,0,46228.35267,0,0,46228.35267,0,0,46228.35,0,0,0,0,0,46228.35,0,0,46237.16,0,0,46237.16448,0,0,0,0,0,0,0,0,0,0,0,46237.16448,0,0,46237.16448,0,0,0,0,0,0,0,0,0,THB,0,0,0,0,0,0,0,0,-8.811114,0,0,-8.811114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000695,0,0,46228.35,0,0,-8.811114,0,0,0,0,0,-8.811808,0,0,0,0,0,46228.35,0,0,-8.811808,0,0,-8.811808,0,0,-8.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,THB THBFIX 6M S,1Y             ,0,0,0,0,0,36.33938,0,0,-47.597321,0,0,6.2801,0,0,-6.23423,0
8002182,MX.3,0,5865,THB,0,0,0,0,0,1,THB,USD       ,-1,-1,USD/THB             ,0,0,0,1.4217,0,0,0.4178,0,0,33.31,0,0,17.0867,0,0,0,0,0,0,0,0,0,0,0,0,1.77E-05,0,0,0,0,0,0,0,0,4.2897,341233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,   ,0,0,46237.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46228.33,0,0,0,0,0,0,0,0,46228.3342,0,0,46228.3342,0,0,46228.33,0,0,0,0,0,46228.33,0,0,46237.16,0,0,46237.16448,0,0,0,0,0,0,0,0,0,0,0,46237.16448,0,0,46237.16448,0,0,0,0,0,0,0,0,0,THB,0,0,0,0,0,0,0,0,-8.829579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000696,0,0,46228.33,0,0,-8.829579,0,0,0,0,0,-8.830275,0,0,0,0,0,46228.33,0,0,-8.830275,0,0,0,0,0,-8.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,0,0,0,36.32716,0,0,-47.597321,0,0,6.2781,0,0,-6.23214,0
8004460,MxG2K,0,982010,THB,0,0,0,0,1,1,THB,USD       ,1,-1,USD/THB             ,0,0,0,1.4227,0,0,0.4195,0,0,33.31,0,0,17.1653,0,0,0,0,0,0,0,0,0,0,0,0,0.758300385,0,0,0,0,0,0,0,0,4.2921,333519,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   ,   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393997.14,0,0,0,0,0,0,0,0,393997.1378,0,0,393997.1378,0,0,393997.14,0,0,0,0,0,393997.14,0,0,-60983.09,0,0,-60983.09332,0,0,0,0,0,0,0,0,0,0,0,-60983.09332,0,0,-60983.09332,0,0,0,0,0,0,0,0,0,THB,0,0,0,0,0,0,0,0,454944.3545,0,0,454944.3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.876619,0,0,393961.26,0,0,454944.3545,0,0,0,0,0,454980.2312,0,0,0,0,0,393961.26,0,0,454980.2312,0,0,454980.2312,0,0,454908.48,0,0,0,0,0,-35.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,THB THBFIX 6M S,1Y             ,0,0,-14.58,0,0,431054.2133,0,0,65249.3813,0,0,71962.52702,0,0,-74343.19474,0
8004460,MX.3,0,5874,THB,0,0,0,0,0,1,THB,USD       ,1,-1,USD/THB             ,0,0,0,1.4227,0,0,0.4195,0,0,33.31,0,0,17.1653,0,0,0,0,0,0,0,0,0,0,0,0,0.758299916,0,0,0,0,0,0,0,0,4.2921,341233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,   ,0,0,-60983.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393996.86,0,0,0,0,0,0,0,0,393996.856,0,0,393996.856,0,0,393996.86,0,0,0,0,0,393996.86,0,0,-60983.09,0,0,-60983.09332,0,0,0,0,0,0,0,0,0,0,0,-60983.09332,0,0,-60983.09332,0,0,0,0,0,0,0,0,0,THB,0,0,0,0,0,0,0,0,454944.0727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.876597,0,0,393960.98,0,0,454944.0727,0,0,0,0,0,454979.9493,0,0,0,0,0,393960.98,0,0,454979.9493,0,0,0,0,0,454908.2,0,0,0,0,0,-35.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,-14.58,0,0,431054.1854,0,0,65249.3813,0,0,71962.52368,0,0,-74343.18992,0
8002085,MxG2K,0,982000,THB,0,0,0,0,1,1,THB,USD       ,1,-1,USD/THB             ,0,0,0,1.4217,0,0,0.4178,0,0,33.31,0,0,17.0867,0,0,0,0,0,0,0,0,0,0,0,0,0.687895442,0,0,0,0,0,0,0,0,4.2897,333519,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   ,   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295229.18,0,0,0,0,0,0,0,0,295229.1756,0,0,295229.1756,0,0,295229.18,0,0,0,0,0,295229.18,0,0,-48718.55,0,0,-48718.54542,0,0,0,0,0,0,0,0,0,0,0,-48718.54542,0,0,-48718.54542,0,0,0,0,0,0,0,0,0,THB,0,0,0,0,0,0,0,0,343920.5997,0,0,343920.5997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.121357,0,0,295202.05,0,0,343920.5997,0,0,0,0,0,343947.7211,0,0,0,0,0,295202.05,0,0,343947.7211,0,0,343947.7211,0,0,343893.48,0,0,0,0,0,-27.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,THB THBFIX 6M S,1Y             ,0,0,-11.54,0,0,342385.8935,0,0,57468.42326,0,0,56948.00956,0,0,-58738.28117,0
8002085,MX.3,0,5864,THB,0,0,0,0,0,1,THB,USD       ,1,-1,USD/THB             ,0,0,0,1.4217,0,0,0.4178,0,0,33.31,0,0,17.0867,0,0,0,0,0,0,0,0,0,0,0,0,0.687894898,0,0,0,0,0,0,0,0,4.2897,341233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,   ,0,0,-48718.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295228.9,0,0,0,0,0,0,0,0,295228.9034,0,0,295228.9034,0,0,295228.9,0,0,0,0,0,295228.9,0,0,-48718.55,0,0,-48718.54542,0,0,0,0,0,0,0,0,0,0,0,-48718.54542,0,0,-48718.54542,0,0,0,0,0,0,0,0,0,THB,0,0,0,0,0,0,0,0,343920.3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.121336,0,0,295201.78,0,0,343920.3275,0,0,0,0,0,343947.4488,0,0,0,0,0,295201.78,0,0,343947.4488,0,0,0,0,0,343893.21,0,0,0,0,0,-27.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,-11.54,0,0,342385.8942,0,0,57468.42326,0,0,56948.0111,0,0,-58738.2813,0
7915896,MxG2K,0,981634,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.877139168,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,1343808.22,0,0,-906145.59,0,0,1343808.22,0,0,-906145.59,THB,THB,0,0,1355134.6,0,0,0,0,0,1792797.23,0,0,437662.63,0,0,0,0,0,0,0,0,9770132.72,0,0,0,0,0,0,0,0,9770132.724,0,0,9770132.724,0,0,11125267.33,0,0,0,0,0,11125267.33,0,0,1355134.6,0,0,0,0,0,0,0,0,0,0,0,1355134.603,0,0,1355134.603,0,0,0,0,0,0,0,0,1355134.603,0,0,1355134.6,THB,0,0,0,0,0,0,0,0,9769362.319,0,0,9769362.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-770.40563,0,0,11124496.92,0,0,9769362.319,0,0,0,0,0,9770132.724,0,0,0,0,0,11124496.92,0,0,9770132.724,0,0,9770132.724,0,0,9768591.91,0,0,0,0,0,-770.41,0,0,-437662.63,0,0,1355134.6,0,0,0,0,0,0,0,0,1355134.603,0,0,1355134.603,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,THB THBFIX 6M S,1Y             ,0,0,2107.57,0,0,100,0,0,0,0,0,0,0,0,0,0
7915896,MX.3,0,5473,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.877139168,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,1343808.22,0,0,-906145.59,0,0,1343808.22,0,0,-906145.59,THB,THB,0,0,1355134.6,0,0,0,0,0,1792797.23,0,0,437662.63,0,0,0,0,0,0,0,0,9770132.72,0,0,0,0,0,0,0,0,9770132.724,0,0,9770132.724,0,0,11125267.33,0,0,0,0,0,11125267.33,0,0,1355134.6,0,0,0,0,0,0,0,0,0,0,0,1355134.603,0,0,1355134.603,0,0,0,0,0,0,0,0,1355134.603,0,0,1355134.6,THB,0,0,0,0,0,0,0,0,9769362.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-770.40563,0,0,11124496.92,0,0,9769362.319,0,0,0,0,0,9770132.724,0,0,0,0,0,11124496.92,0,0,9770132.724,0,0,0,0,0,9768591.91,0,0,0,0,0,-770.41,0,0,-437662.63,0,0,1355134.6,0,0,0,0,0,0,0,0,1355134.603,0,0,1355134.603,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,2107.57,0,0,100,0,0,0,0,0,0,0,0,0,0
7949741,MxG2K,0,982006,THB,0,0,0,0,1,1,THB,USD       ,1,-1,USD/THB             ,0,0,0,1.3937,0,0,0.3647,0,0,33.31,0,0,14.2751,0,0,0,0,0,0,0,0,0,0,0,0,0.855173732,0,0,0,0,0,0,0,0,4.3018,333519,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   ,   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757617.24,0,0,0,0,0,0,0,0,757617.2431,0,0,757617.2431,0,0,757617.24,0,0,0,0,0,757617.24,0,0,-97556.49,0,0,-97556.48886,0,0,0,0,0,0,0,0,0,0,0,-97556.48886,0,0,-97556.48886,0,0,0,0,0,0,0,0,0,THB,0,0,0,0,0,0,0,0,855106.2988,0,0,855106.2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.433133,0,0,757549.81,0,0,855106.2988,0,0,0,0,0,855173.732,0,0,0,0,0,757549.81,0,0,855173.732,0,0,855173.732,0,0,855038.87,0,0,0,0,0,-67.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,THB THBFIX 6M S,1Y             ,0,0,-21.77,0,0,795799.6273,0,0,101251.4619,0,0,107476.0496,0,0,-111107.3229,0
7949741,MX.3,0,5870,THB,0,0,0,0,0,1,THB,USD       ,1,-1,USD/THB             ,0,0,0,1.3937,0,0,0.3647,0,0,33.31,0,0,14.2751,0,0,0,0,0,0,0,0,0,0,0,0,0.855173922,0,0,0,0,0,0,0,0,4.3018,341233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,   ,0,0,-97556.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757617.43,0,0,0,0,0,0,0,0,757617.4334,0,0,757617.4334,0,0,757617.43,0,0,0,0,0,757617.43,0,0,-97556.49,0,0,-97556.48886,0,0,0,0,0,0,0,0,0,0,0,-97556.48886,0,0,-97556.48886,0,0,0,0,0,0,0,0,0,THB,0,0,0,0,0,0,0,0,855106.4892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.433148,0,0,757550,0,0,855106.4892,0,0,0,0,0,855173.9223,0,0,0,0,0,757550,0,0,855173.9223,0,0,0,0,0,855039.06,0,0,0,0,0,-67.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,-21.77,0,0,795799.5704,0,0,101251.4619,0,0,107476.0409,0,0,-111107.315,0
